ID,tipo,gas_price
24342,diesel,24.25
3855,regular,22.99
3855,premium,23.93
24341,regular,22.79
24340,diesel,23.45
24340,premium,23.59
24340,regular,20.99
24339,regular,22.18
24338,regular,21.99
3753,regular,20.89
3753,diesel,24.49
3723,regular,23.43
3769,regular,23.55
24294,regular,22.69
24293,regular,21.51
24292,premium,25.39
24292,regular,23.08
24292,diesel,24.49
24291,diesel,23.75
24291,regular,21.99
3785,diesel,24.29
3785,premium,23.93
3785,regular,22.99
24290,regular,22.49
24290,premium,24.99
24289,regular,22.55
24289,premium,24.7
24289,diesel,24.55
24287,regular,22.14
24286,regular,20.95
24285,regular,22.89
24284,regular,22.89
24283,regular,22.96
24283,premium,26.03
24282,regular,23.89
24281,regular,20.99
3833,premium,24.31
3833,diesel,23.82
3833,regular,22.12
24280,regular,21.65
24279,regular,22.44
24278,regular,22.2
24277,regular,21.49
24276,regular,23.44
24304,regular,20.89
24275,regular,21.97
24303,regular,22.29
24274,regular,22.49
24273,regular,22.99
3741,regular,23.98
24272,regular,23.15
24271,regular,22.5
3684,regular,21.99
3791,premium,24.49
3791,regular,21.99
3795,regular,22
24234,regular,22.15
24233,premium,26.4
24233,regular,24
24232,regular,22.29
24232,diesel,24.19
24231,diesel,24.29
24231,premium,23.39
24231,regular,21.96
24230,regular,23.47
24229,regular,22.89
24228,regular,23.95
3866,regular,23.78
24227,regular,23.95
24226,regular,22.49
24225,regular,22.19
24224,regular,22
24223,regular,22.48
24222,regular,24.55
24221,regular,22.19
24221,diesel,23.99
24221,premium,24.99
24220,diesel,23.95
24220,regular,21.99
24220,premium,24.55
24219,regular,22.49
24218,regular,21.59
3763,regular,23.98
24255,diesel,24.25
24255,premium,24.45
24255,regular,22.15
24217,regular,22.44
24216,regular,22.19
3828,diesel,24.89
3828,regular,22.99
11100,premium,24.99
11100,diesel,22.39
11100,regular,21.49
24195,regular,20.99
24194,regular,21.59
24204,regular,22.8
24203,regular,22.36
24203,diesel,23.29
24203,premium,25.99
24199,regular,22.29
24199,premium,26.19
24193,regular,22.19
24192,premium,23.84
24192,regular,21.79
24191,regular,23.98
24190,premium,24.94
24190,regular,22.79
3724,diesel,24.89
3724,regular,23.19
24189,regular,22.36
24189,premium,25.99
24188,regular,22.09
24187,regular,22.48
24187,premium,24.6
24187,diesel,24.15
24186,regular,21.99
24185,regular,15.52
24184,regular,22.35
24184,premium,25.99
24183,regular,21.69
24183,diesel,23.99
24183,premium,23.99
24182,regular,21.99
24182,diesel,23.89
24182,premium,24.09
24181,regular,22.19
24180,diesel,22.99
24180,regular,22.29
24180,premium,25.39
3754,regular,22.79
3754,premium,24.79
3754,diesel,23.99
24179,regular,18.3
24178,regular,22.89
24177,regular,22.99
24176,regular,22.99
24175,regular,22.99
24174,premium,24.99
24174,regular,22.49
24173,regular,21.21
24172,regular,23.47
24172,premium,25.89
24171,premium,24.89
24171,regular,23.09
24170,regular,20.49
3694,regular,20.99
24169,diesel,24.85
24169,regular,22.95
24169,premium,24.75
24168,regular,22.49
24168,premium,24.99
24168,diesel,23.99
24167,regular,20.99
24167,premium,23.99
24166,regular,22.69
24166,diesel,23.99
24165,premium,23.99
24165,regular,21.59
24164,regular,24.29
24163,regular,21.75
3751,regular,22.47
3859,regular,21.9
3806,regular,20.49
3806,premium,24.99
24125,diesel,24.4
24125,regular,22.85
24125,premium,25.1
24124,diesel,24.49
24124,premium,24.49
24124,regular,22.59
24123,regular,21.99
3830,regular,22.49
24122,regular,20.99
24121,regular,20.87
24121,premium,23.49
24120,regular,22.99
24120,premium,25.11
24120,diesel,23.98
24119,regular,21.99
24119,diesel,24.79
24119,premium,24.99
24118,regular,22.69
24117,regular,22.89
24116,regular,22.99
24115,regular,22.99
24114,regular,22.89
24113,regular,23.79
24113,diesel,24.79
24113,premium,25.79
3712,regular,23.19
24112,premium,25.15
24112,regular,22.45
24112,diesel,24.65
24111,regular,20.68
24111,diesel,23.6
24111,premium,24.53
24110,regular,23.99
24110,premium,25.99
24110,diesel,24.19
24109,premium,23.69
24109,regular,21.59
24109,diesel,23.79
24107,regular,22.49
24107,premium,24.89
24107,diesel,23.99
24106,regular,21.99
24105,regular,23.5
24105,premium,25.95
24104,premium,25.79
24104,regular,23.59
24104,diesel,23.99
24103,regular,21.29
3863,diesel,18.79
24102,regular,22.29
24102,diesel,24.04
24102,premium,24.44
24101,regular,22.35
3824,regular,22.89
24070,diesel,25.13
24070,premium,25.13
24070,regular,24.07
24069,regular,21.5
3834,regular,21.99
24068,regular,22.65
24068,premium,24.89
24066,regular,22.47
24064,regular,22.89
24062,regular,23.79
24061,regular,22.89
24058,diesel,25.13
24058,premium,25.13
24058,regular,24.07
24057,regular,22.35
24081,regular,23.89
24080,regular,21.42
24080,diesel,23
24079,regular,22.3
3840,regular,21.99
3840,premium,24.99
24078,regular,22.98
24077,diesel,25.13
24077,premium,25.13
24077,regular,24.07
24072,regular,20.79
3829,regular,23.76
3818,regular,23.34
24031,diesel,23.84
24031,regular,22.54
24030,regular,22.69
24030,premium,23.74
24030,diesel,24.49
3801,regular,23.7
24029,regular,22.19
24028,regular,22.99
24027,regular,22.69
24026,regular,22.99
24026,diesel,23.99
24025,regular,23.79
24024,diesel,22.19
24024,regular,20.49
24024,premium,24.79
24022,regular,20.99
24021,regular,23.35
24020,regular,21.39
24020,premium,24.64
24020,diesel,22.99
3811,regular,23.8
24019,regular,22.38
24018,premium,24.99
24018,diesel,23.99
24018,regular,22.55
24017,diesel,22.29
24017,regular,20.59
24017,premium,24.97
24016,regular,21.97
24016,premium,24.95
24016,diesel,23.17
3683,regular,22.3
3683,premium,24.55
3722,regular,21.99
23989,regular,21.99
23989,diesel,23.49
23989,premium,24.29
23988,regular,24.29
23988,diesel,24.39
23988,premium,26.09
3832,regular,21.85
23987,diesel,24.39
23987,regular,22.69
23987,premium,23.66
23986,premium,23.69
23986,regular,21.99
23986,diesel,23.99
23985,regular,21.97
23985,diesel,23.35
23984,regular,21.67
23984,diesel,23.45
23983,regular,23.79
23983,diesel,24.89
23983,premium,25.79
23982,regular,20.99
23981,regular,22.99
3766,premium,24.55
3766,regular,21.99
3762,regular,21.56
3820,regular,23.29
23928,regular,21.99
23928,premium,24.39
23927,premium,23.59
23927,regular,22.49
23919,regular,21.89
23917,premium,24.93
23917,regular,22.11
23916,regular,23.21
23916,premium,25.76
23916,diesel,24.18
3757,regular,22.49
23915,regular,21.89
23914,regular,23.13
23946,regular,21.99
23913,regular,21.87
23945,regular,22.59
23911,regular,21.99
23910,premium,24.99
23910,regular,23.39
23909,regular,20.99
23944,regular,22.29
23908,regular,20.57
3740,regular,22.59
3740,diesel,24
3846,regular,24.39
3846,diesel,24.49
23517,regular,21.59
23516,regular,23.29
23516,premium,24.64
3695,diesel,24.39
3695,regular,22.37
3695,premium,24.79
23515,regular,22.18
23515,premium,25.99
23514,regular,24.68
23513,regular,20.99
23513,premium,22.99
23513,diesel,22.59
23512,premium,25.99
23512,regular,21.99
23511,regular,22.5
23438,regular,22.89
23437,regular,22.99
23510,premium,23.39
23510,regular,20.59
23510,diesel,22.89
23509,regular,21.54
23508,diesel,23.49
23508,regular,22.38
23508,premium,24.24
3786,regular,21.95
23507,premium,23.99
23507,regular,21.99
23507,diesel,23.89
23506,regular,22.87
23505,regular,22.49
23505,premium,25.49
23504,regular,23.29
23504,diesel,25.19
23504,premium,25.99
23504,diesel,24.94
23503,regular,21.24
23502,regular,21.65
23502,diesel,22.35
23501,regular,20.89
23501,diesel,20.99
23500,premium,25.11
23500,regular,24.06
23499,premium,21.8
23499,regular,19.4
23499,diesel,24.03
23498,regular,23.99
23498,diesel,24.99
23498,premium,24.99
3764,regular,23.43
3805,regular,21.95
3777,regular,22.08
3704,premium,23.99
3704,regular,20.99
3851,premium,23.99
3851,regular,20.99
3755,premium,25.9
3755,regular,21.99
3755,diesel,24.47
3776,regular,21.39
10861,regular,21.29
3794,regular,21.62
23400,regular,22.99
23399,premium,25.6
23399,regular,22.7
23398,regular,21.3
23398,premium,23.8
23398,diesel,23.8
23397,regular,22
23396,diesel,24.79
23396,regular,23.89
23395,regular,22.99
23395,diesel,23.99
23394,regular,22.79
23393,premium,23.69
23393,diesel,23.69
23393,regular,20.98
3697,premium,25.39
3697,regular,22.99
23392,premium,24.19
23392,regular,21.49
23392,diesel,23.14
23391,regular,21.67
23390,regular,21.97
23388,regular,22.1
23387,regular,24.99
3686,diesel,23.99
3686,regular,21.99
3686,premium,23.99
3690,regular,22.23
3690,diesel,24.28
3841,regular,22.69
3841,premium,25
3681,regular,21.95
3823,diesel,23.95
3823,regular,22.39
3823,premium,23.99
23331,regular,19.99
23331,diesel,22.99
23331,premium,22.99
23330,regular,23.29
23330,diesel,25.19
23330,premium,25.99
23330,diesel,24.89
23328,regular,22.19
23328,diesel,23.99
23327,regular,22.55
23326,regular,22.98
23325,regular,22.49
23325,diesel,18.71
23324,regular,20.39
23324,premium,22.99
23324,diesel,22.99
23323,regular,22.99
23323,diesel,24.49
23323,premium,25.99
23323,diesel,24.09
3813,diesel,23.99
3813,regular,21.69
3813,premium,23.99
3790,regular,17.91
3790,premium,20.58
3749,regular,21.53
3749,premium,23.39
23288,regular,23.95
23288,premium,24.9
23285,regular,22.14
23285,diesel,23.99
23283,regular,23.19
23281,regular,23.49
23281,premium,25.9
23293,regular,22.75
23292,regular,23.35
23291,regular,22.6
23290,regular,17.99
23290,premium,20.77
3847,regular,24.79
3847,premium,26.29
23289,diesel,22.59
23289,regular,19.99
23286,regular,22.89
23284,diesel,22.99
23284,regular,22.59
23284,premium,24.99
23282,regular,22.99
23280,regular,22.61
3854,regular,22.59
3717,regular,21.99
3717,diesel,24.39
3717,premium,24.99
3717,diesel,23.99
3718,regular,22.59
23229,regular,22.65
23229,premium,24.99
23229,diesel,23.38
23228,regular,22.09
23228,diesel,24.05
23227,regular,22.93
23226,regular,20.99
23224,premium,24.99
23224,regular,22.99
23224,diesel,23.99
23222,regular,19.79
23222,premium,21.99
23219,regular,21.05
3827,regular,21.61
23218,regular,23.29
23217,regular,21.98
23217,diesel,24.13
23216,regular,21.98
23216,diesel,24.13
23215,regular,22
23215,premium,24.25
23214,diesel,24.25
23214,premium,24.27
23214,regular,22.11
23213,diesel,23.99
23213,regular,21.99
23212,premium,24.99
23212,diesel,24.99
23212,regular,20.99
23211,regular,22.09
23211,premium,24.74
23210,regular,22.89
3701,regular,21.99
3701,diesel,24.39
3701,premium,24.99
3701,diesel,23.99
3688,regular,22.79
3688,premium,25.39
3845,regular,22.89
3734,regular,21.49
23177,premium,24.99
23177,diesel,24.49
23177,regular,22.99
23176,regular,23.69
23176,diesel,23.99
23175,regular,23.69
23175,diesel,20.16
23173,regular,23.69
23173,diesel,23.99
23172,regular,22.69
23172,premium,23.74
23172,diesel,24.49
23170,diesel,24.49
23170,premium,25.15
23170,regular,20.99
23169,regular,22.89
23167,premium,23.33
23167,regular,21.97
3810,regular,23.19
23165,regular,23.99
3798,regular,17.2
3798,premium,21.09
3711,regular,21.69
3702,regular,22.25
23136,regular,21.43
23136,premium,23.91
23137,premium,23.85
23137,regular,21.79
23138,regular,22.25
23143,regular,22.99
3715,regular,22.6
23140,regular,24
23146,regular,22.3
23149,regular,20.89
23151,regular,24.39
23151,premium,25.09
23152,regular,23.29
23152,diesel,25.19
23152,premium,25.99
23152,diesel,24.99
23150,diesel,23.95
23150,regular,22.34
10904,regular,22.98
3693,premium,24.79
3693,regular,22.49
3257,regular,23.93
23065,regular,22.77
23065,premium,25.59
23065,diesel,24.29
3299,regular,23.98
23064,regular,22
23063,regular,23.73
23062,regular,20.79
23061,regular,21.79
23061,diesel,23.29
23061,premium,24.59
23060,regular,23.4
23058,diesel,23.4
23058,regular,21.29
23056,regular,18.99
23056,premium,22.99
23055,premium,24.99
23055,diesel,24.99
23055,regular,22.99
3179,regular,24.13
23054,premium,23.39
23054,regular,21.96
23052,regular,21.75
23052,diesel,23.88
23052,premium,24.58
23050,regular,22.49
3343,regular,21.79
3343,diesel,23.29
3343,premium,24.59
3515,diesel,23.89
3515,regular,22.09
3515,premium,23.99
3432,regular,22.29
3420,regular,21.82
3420,premium,25.11
3420,diesel,22.21
3430,regular,23.25
22944,regular,22.19
22942,regular,21.59
22942,diesel,23.59
22940,regular,21.99
22939,regular,21.95
22938,regular,22.15
22938,diesel,24.55
22938,premium,25.05
22955,regular,21.99
22955,diesel,23.99
3663,regular,22.29
22953,regular,21.49
22953,diesel,19.49
22951,regular,20.99
22951,premium,23.45
22950,regular,20.99
22948,regular,20.69
22946,regular,21.65
22945,regular,22.69
22943,diesel,24.9
22943,premium,25.6
22943,regular,23.3
22926,regular,22.19
22937,regular,21.3
3408,regular,23.19
22924,premium,24.29
22924,regular,21.99
22936,regular,22.39
3224,regular,23.14
3597,diesel,24.39
3597,regular,22.49
3346,regular,23.25
22878,regular,23.29
22875,regular,22.39
22874,regular,22.99
3351,regular,22.74
22873,regular,24.79
22872,premium,24.39
22872,regular,22.41
22872,diesel,24.04
22871,regular,22.99
22870,regular,22.75
22870,premium,25.52
22870,diesel,24.85
22869,regular,21.95
22868,regular,24.14
22867,regular,20.99
22866,regular,22.49
22865,premium,24.99
22865,diesel,24.99
22865,regular,22.99
22864,regular,21.99
3591,regular,22.29
3591,premium,24.05
22863,regular,21.99
22862,regular,21.58
3422,regular,21.29
3422,premium,24.49
3246,diesel,24.24
3246,premium,25.49
3246,regular,22.99
3222,regular,23.25
22827,regular,22.47
22826,diesel,24.29
22826,regular,22.49
22826,premium,23.54
22825,premium,24.7
22825,regular,23.99
22823,diesel,24.79
22823,regular,22.99
3523,regular,22.69
3523,diesel,23.89
22822,regular,21.59
22822,diesel,23.99
22821,premium,23.59
22821,regular,21.09
22820,regular,22.99
22819,regular,22.99
22818,regular,22.69
22817,regular,22.99
22816,regular,22.95
22815,regular,21.32
3315,regular,23.04
3177,regular,22.77
3348,premium,25.39
3348,regular,22.99
22762,regular,22.85
22761,regular,22.54
22760,regular,21.19
22760,diesel,23.39
22759,regular,22.57
22759,premium,24.7
22758,regular,23.99
22758,diesel,25.05
22757,regular,20.99
22756,regular,23.44
22755,regular,22.48
22754,regular,22.98
3395,premium,23.89
3395,diesel,23.99
3395,regular,20.51
22752,regular,21.99
22752,premium,23.49
22751,diesel,24.75
22751,regular,22.7
22751,premium,24.99
22750,premium,25.39
22750,diesel,25.34
22750,regular,23.99
22749,regular,21.79
22749,premium,23.39
22748,regular,22.15
22747,regular,21.99
22747,premium,23.99
22746,regular,21.99
22746,premium,23.99
22745,diesel,23.99
22745,regular,21.99
22745,premium,23.99
22744,regular,21.35
3456,regular,21.53
3456,premium,23.39
3456,diesel,23.29
22743,regular,23.25
22742,regular,21.69
22770,premium,24.99
22770,diesel,24.99
22770,regular,22.97
22741,regular,21.99
3241,regular,23.93
3230,premium,25.19
3230,regular,22.99
22701,regular,21.5
22700,regular,22.99
22699,premium,25.52
22699,regular,22.96
22698,diesel,24.45
22698,regular,22.6
22697,regular,21.99
22696,diesel,23.11
22696,regular,20.99
22696,premium,24.99
22695,premium,24.99
22695,diesel,24.99
22695,regular,22.99
22693,regular,22.49
22692,regular,21.7
22692,diesel,23.39
22692,premium,23.49
3583,regular,22.99
3335,regular,22.09
3373,regular,23
22658,regular,22.45
22657,regular,22.99
22656,regular,22.49
22655,diesel,23.99
22655,premium,22.99
22655,regular,20.99
22654,regular,22.89
22653,premium,23.19
22653,regular,20.99
22653,diesel,23.99
22679,premium,23.89
22679,regular,21.49
22679,diesel,23.39
3197,regular,22.93
22652,diesel,24.3
22652,regular,21.6
22652,premium,24.65
22651,regular,22.99
22650,regular,23.44
22649,premium,22.99
22649,regular,20.99
22649,diesel,23.19
22648,regular,22.95
22648,diesel,24.5
22648,premium,24.25
22647,regular,22.89
22646,premium,25.25
22646,regular,23.89
22645,regular,21.34
22854,premium,25.99
22854,regular,23.55
22854,diesel,20.25
22644,diesel,23.99
22644,regular,21.99
22644,premium,23.99
3423,regular,22.93
22643,premium,26.9
22643,regular,24.14
22642,regular,22.49
22641,regular,21.99
22641,diesel,24.49
22641,premium,23.99
22638,diesel,24.98
22638,regular,22.98
22638,premium,24.78
22637,diesel,24.37
22637,regular,22.28
22636,regular,22.9
3671,regular,22.99
3671,diesel,17.26
3235,regular,22.39
3465,regular,21.92
3602,regular,21.79
3602,premium,24.29
22618,regular,21.46
22617,regular,22.29
11161,regular,23.99
22616,regular,22.75
22615,regular,23.39
22614,regular,20.77
22614,diesel,22.37
22614,premium,23.67
22613,regular,21.09
22613,diesel,23.24
22612,regular,23.15
22611,regular,22.09
22611,diesel,24.19
22610,regular,23.95
22609,regular,20.99
22609,premium,23.97
22609,diesel,23.95
22608,regular,21.99
22607,regular,22.69
22607,diesel,23.84
22607,premium,25.44
3502,regular,22.65
22606,regular,22.99
22605,premium,24.19
22605,regular,21.79
22605,diesel,22.99
22604,regular,23
22603,premium,24.99
22603,regular,23.09
22603,diesel,24.45
3643,regular,21.69
22526,regular,21.99
22527,regular,22.99
22528,diesel,24.54
22528,premium,24.39
22528,regular,22.45
22529,regular,22.25
22529,diesel,23.99
10844,regular,23.99
22533,diesel,22.39
22533,regular,17.91
22533,premium,20.58
22534,regular,17.91
22534,premium,20.58
22519,regular,21.99
22518,premium,25.29
22518,regular,23.19
22518,diesel,24.09
22542,premium,24.79
22542,regular,21.89
22542,diesel,23.5
22541,regular,23.09
22540,regular,21.38
3268,regular,22.99
3268,premium,25.99
22502,regular,23.2
22501,regular,22.85
22501,diesel,20.55
22500,regular,21.59
3326,regular,24.28
22499,regular,22.19
22498,diesel,23.89
22498,regular,22.15
22497,regular,22.59
22496,regular,22.35
22495,regular,22.89
22494,regular,22.99
22493,regular,22.99
22492,regular,22.89
22491,regular,22.89
22490,regular,22.49
3234,regular,22.99
3234,diesel,24.49
3234,premium,25.99
22489,diesel,22.39
22489,regular,21.29
22489,premium,24.99
22485,regular,22.09
22484,diesel,18.79
22483,premium,24.19
22483,regular,22.09
22482,regular,24.42
22481,regular,24.17
22480,diesel,18.79
22479,regular,23.9
11061,regular,21.99
22478,regular,21.29
22477,regular,23.78
22476,regular,21.89
22476,diesel,23.89
22475,regular,22.99
22475,diesel,24.99
3547,regular,22.99
3547,diesel,24.49
3547,premium,25.99
3295,regular,24.59
3295,premium,26.39
3295,diesel,24.99
22447,regular,23.98
22446,regular,24.69
22446,premium,25.29
22445,regular,22.49
22445,premium,24.99
22445,diesel,23.99
22444,regular,22.35
22443,regular,22.29
22443,premium,25.09
22442,regular,20.79
22441,regular,21.99
22440,premium,24.94
22440,regular,22.94
22439,regular,23.19
22438,regular,22.5
3231,regular,24.3
22437,regular,22.29
22437,premium,24.69
22437,diesel,23.69
22436,regular,22.33
22451,regular,23.45
22435,premium,24.98
22435,regular,22.92
22434,premium,23.79
22434,regular,21.4
22433,diesel,23.09
22433,regular,21.99
22432,regular,24.33
22431,regular,23.99
22430,regular,23.75
22429,diesel,22.3
22429,premium,23.7
22429,regular,20.99
3492,regular,22.99
3492,premium,25.99
3455,regular,23.09
22422,premium,23.25
22422,regular,20.99
22421,premium,22.99
22421,regular,21.79
22421,diesel,20.59
22420,regular,22.35
22419,regular,20.87
22418,regular,21.89
22417,regular,24.3
22416,regular,23.39
22415,regular,23.09
22415,premium,25.19
22414,regular,21.99
22414,diesel,23.09
22414,premium,24.99
22413,regular,21.5
3445,regular,24.3
3258,premium,25.99
3258,regular,22.99
3388,regular,22.39
3388,premium,25.09
3490,regular,22.99
3490,premium,25.99
22382,regular,22.37
22381,regular,22.3
22380,regular,19.09
22380,premium,20.99
22379,diesel,23.99
22379,regular,22.49
22379,premium,24.98
22378,diesel,21.07
22378,regular,20.1
3283,regular,24.29
3283,premium,26.29
3409,regular,22.99
3409,premium,25.99
22330,regular,22.09
22328,regular,23.29
22327,regular,22.95
22326,regular,21.53
22326,premium,23.39
22326,diesel,23.29
3438,regular,24.59
3438,premium,26.39
3438,diesel,24.99
3452,regular,22.99
3452,premium,25.69
3452,diesel,23.79
22322,regular,21.89
22317,regular,23.56
22321,regular,24.69
22321,diesel,18.7
22320,regular,20.99
22319,regular,21.75
22319,diesel,24.5
22318,regular,21.25
22318,diesel,22.9
22318,premium,24.61
22316,regular,20.89
22316,diesel,24.59
22314,diesel,24.5
22314,regular,22.75
22314,premium,24
22313,regular,23.69
22312,regular,21.99
22312,premium,25.39
3491,premium,26.39
3491,regular,23.99
3491,diesel,24.99
22311,regular,24.89
22311,diesel,24.39
22310,regular,24.89
22310,diesel,24.49
3503,regular,23.99
3503,premium,25.99
22291,regular,21.23
22290,diesel,23.5
22290,regular,18
22290,premium,21.5
22289,regular,23.88
22287,regular,22.99
22286,regular,22.69
22285,regular,22.99
22284,regular,22.89
22282,regular,22.09
22280,regular,22.35
3264,diesel,24.2
3264,regular,22.5
22279,regular,21.65
3210,regular,23.49
22241,regular,22.79
22240,regular,22.59
22240,diesel,23.99
22240,premium,24.99
22239,regular,21.19
22239,premium,23.69
22239,diesel,22.89
22238,regular,21.99
22237,regular,20.79
22237,premium,23.99
22236,premium,24.99
22236,diesel,24.99
22236,regular,22.99
22235,regular,23.49
22235,premium,24.99
22235,diesel,24.79
22234,diesel,24.99
22234,regular,23.39
22233,regular,23.47
22233,diesel,24.97
22233,premium,26.47
3316,regular,22.99
22232,regular,21.99
22231,diesel,23.48
22231,regular,20.88
3284,regular,23.69
3366,regular,22.95
22202,regular,22.79
22202,diesel,22.19
22201,regular,21.95
22200,regular,21.39
22199,regular,21.99
22199,premium,24.99
22198,regular,21.2
22197,regular,21.9
3657,regular,22.8
22196,regular,21.39
22196,premium,24.79
22195,regular,22.19
22194,regular,20.99
22193,premium,25.79
22193,regular,23.19
22193,diesel,24.39
22192,regular,20.99
22191,regular,23
22190,regular,21.67
22190,premium,24.59
22189,regular,23.59
3627,regular,22.7
3215,premium,18.47
3215,regular,16.56
3215,diesel,17.28
22175,premium,24.19
22175,diesel,23.99
22175,regular,22.19
22174,premium,25.89
22174,regular,22.99
3656,regular,22.15
22173,regular,22.69
22173,diesel,22.39
22172,regular,20.59
22171,regular,22.25
22171,diesel,23.5
22171,premium,24.5
22170,regular,22.39
22168,regular,20.89
22166,regular,22.39
22165,regular,22.89
22164,regular,23.63
3437,regular,23.59
22163,regular,19.5
22163,diesel,16.81
22162,regular,23.5
22161,regular,17.85
22160,regular,20.99
22160,premium,23.39
22159,regular,21.89
22158,regular,22.99
22158,premium,25.19
22157,regular,21.29
22156,regular,23.16
22155,regular,22.39
22154,regular,22.99
10828,regular,22.79
10828,diesel,24.19
10828,premium,25.99
22153,regular,21.99
22153,diesel,17.18
22152,regular,20.89
22152,premium,22.99
22151,regular,20.29
22150,regular,23.8
22149,regular,23.26
22148,regular,21.79
22147,diesel,23.17
22147,premium,24.89
22147,regular,22.19
22146,regular,21.59
22146,diesel,23.29
22146,premium,23.97
22145,diesel,22.99
22145,regular,20.69
22145,premium,23.29
22144,regular,20.89
3586,regular,21.89
22143,diesel,24
22143,regular,22.6
22143,premium,24.69
3676,regular,22.39
22114,regular,18.19
22114,premium,20.44
22114,diesel,23.29
22112,diesel,18.79
22111,regular,23.94
22111,premium,26.29
22111,diesel,24.99
22110,diesel,18.79
3421,regular,23.49
22109,diesel,18.79
22108,regular,23.29
22107,regular,22.84
22107,diesel,24.49
22107,premium,24.99
22106,regular,23.14
3610,regular,22.4
3580,regular,23.49
22078,regular,22.99
22077,regular,23.98
22077,diesel,16.99
22074,regular,20.99
22074,premium,23.37
22073,regular,21.29
22072,regular,21.89
22076,regular,22.59
22076,premium,25.69
22071,regular,21.81
22070,regular,21.99
3439,regular,21.89
22075,regular,21.91
22069,regular,22.59
22068,diesel,25.89
22068,regular,24.3
22068,premium,25.79
22067,regular,22.99
22067,premium,23.64
22067,diesel,24.49
22066,regular,23.98
3240,regular,20.9
3240,diesel,22.7
3300,regular,22.89
3555,premium,25.09
3555,regular,22.99
3175,regular,23.97
3440,regular,22.99
22015,regular,21.99
22015,diesel,23.79
22014,regular,22.59
22014,diesel,24.6
3528,regular,22.69
22013,regular,23.59
22012,regular,24.2
22011,regular,22.95
22010,regular,22.99
22009,regular,21.69
22008,regular,24.45
22007,regular,22.79
22006,regular,22.69
3459,regular,23.99
3244,regular,21.53
3244,premium,23.39
3575,regular,21.53
3575,premium,23.39
3575,diesel,23.29
10847,regular,22.09
10847,premium,25.69
21959,regular,21.85
21958,premium,24.05
21958,regular,22.67
21958,diesel,24.75
21957,premium,23.99
21957,regular,22.69
21957,diesel,17.87
21956,regular,21.1
21955,regular,22
3328,regular,22.49
21954,regular,22.99
21953,regular,21.89
21952,diesel,23.98
21952,regular,21.99
21951,regular,20.98
21950,regular,21.79
21949,regular,22.28
21948,regular,22.69
21948,premium,23.8
21948,diesel,24.49
21947,regular,23.09
21946,premium,25.39
21946,diesel,25.45
21946,regular,22.99
21945,regular,23
21945,premium,25.2
3646,diesel,21.79
3646,premium,23.19
3646,regular,19.99
21944,regular,21.39
21943,regular,23.99
21942,regular,22.1
21941,regular,21.64
21940,regular,22.39
21940,diesel,24.29
21940,premium,25.19
21940,diesel,23.59
21939,regular,21.75
21938,regular,22.36
21938,premium,24.58
3605,regular,23.09
3371,regular,22.79
21888,regular,22.69
21888,premium,24.99
21888,diesel,23.69
21892,regular,22.29
21892,premium,24.99
21892,diesel,21.15
21893,regular,20.39
21893,diesel,23.11
21893,premium,24.99
21895,regular,20.99
21895,diesel,23.19
21895,premium,24.99
21897,diesel,24.49
21897,premium,23.84
21897,regular,22.99
10917,diesel,23.89
10917,regular,22.19
10917,premium,25.89
21899,diesel,23.85
21899,premium,24.65
21899,regular,22.29
21902,regular,21.99
21902,diesel,23.85
21902,premium,24.97
21903,regular,22.09
21903,premium,24.69
21903,diesel,23.99
21910,regular,20.99
21911,diesel,24.49
21911,regular,22.69
21911,premium,23.94
21909,regular,23.09
21907,regular,21.88
21907,premium,24.85
21906,regular,22.89
21905,regular,23.99
3637,regular,20.99
21904,regular,22.48
21904,premium,25.1
21901,regular,21.99
21900,regular,21.59
21900,premium,23.89
21898,diesel,24.58
21898,premium,23.69
21898,regular,22.99
21896,regular,21.39
21896,diesel,22.99
21894,regular,21.77
21891,premium,23.89
21891,regular,20.51
21891,diesel,24.09
21890,regular,21.59
21889,regular,22.89
21889,diesel,24.29
21884,regular,18.3
3219,regular,20.99
21881,regular,20.67
21881,premium,22.96
3653,regular,22.99
21861,regular,21.99
21861,premium,24.99
21860,regular,21.99
21860,premium,25.75
21860,diesel,24.19
21858,regular,21.99
3206,regular,20.87
21857,regular,21.48
21856,regular,20.91
21855,regular,21.43
21854,regular,22.19
21853,regular,21.19
21853,premium,22.99
21853,diesel,24.69
21852,regular,23.45
21852,premium,24.99
21851,regular,22.35
21850,regular,20.55
21849,regular,19.38
21849,premium,21.98
3332,regular,22.39
3332,premium,25.3
3332,diesel,23.65
3435,regular,22.99
3406,regular,23.79
21830,regular,18.15
21830,diesel,23.45
21828,regular,22.25
21828,premium,24.39
21827,regular,22.25
21827,diesel,23.97
21827,premium,24.55
21826,regular,22.95
21825,regular,23.95
3489,regular,22.99
3489,premium,25.99
21824,regular,23.95
21823,regular,21.99
21823,diesel,23.99
21823,premium,25.99
21822,regular,19.29
21822,diesel,22.79
21821,regular,22.9
21821,premium,25.99
21820,regular,21.55
21819,regular,21.99
3376,regular,23.39
3186,regular,24.3
21790,diesel,22.39
21790,regular,17.91
21790,premium,20.58
21789,regular,17.91
21789,premium,20.58
21788,diesel,22.39
21788,regular,17.91
21788,premium,20.58
21787,regular,21.74
21786,regular,21.59
3488,regular,23.59
21785,regular,21.94
21784,regular,21.9
21783,regular,22.79
21782,regular,22.65
21781,regular,22.99
